rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral,A_forward,A_unit_forward,n_forward,Ea_forward,Ea_unit_forward,T0_forward,T0_unit_forward,Tmin_forward,Tmin_unit_forward,Tmax_forward,Tmax_unit_forward,dA_forward,dn_forward,dEa_forward,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol,A_reverse,A_unit_reverse,n_reverse,Ea_reverse,Ea_unit_reverse,T0_reverse,T0_unit_reverse,Tmin_reverse,Tmin_unit_reverse,Tmax_reverse,Tmax_unit_reverse,dA_reverse,dn_reverse,dEa_reverse,group
rxn_844,1.3230262720955197,1.3479024468703185,177.79140379833126,119.75341455332908,180.0393876453063,0.000216587,cm^3/(mol*s),4.98414,57.7239,kJ/mol,1.0,K,300.0,K,3000.0,K,2.56833,0.12286,0.702603,0.0,83.22,29.12,0.000721121,cm^3/(mol*s),4.89794,28.8267,kJ/mol,1.0,K,300.0,K,3000.0,K,2.5038,0.119546,0.683649,ZEUS
rxn_1489,1.3428404191390348,1.3475911000301812,176.2002866750159,131.3260651608215,36.023010478827906,5.93921e-07,cm^3/(mol*s),4.98657,37.4579,kJ/mol,1.0,K,300.0,K,3000.0,K,2.44605,0.116507,0.666269,0.0,60.82,14.54,5.03009e-06,cm^3/(mol*s),4.95108,24.539,kJ/mol,1.0,K,300.0,K,3000.0,K,2.40016,0.114039,0.65216,ZEUS
rxn_388,1.2076573399299346,1.285475160863991,172.83787134039065,359.97825529627977,60.30849210964264,0.0176928,cm^3/(mol*s),4.39866,8.23055,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5577,0.057729,0.330136,16.16,48.92,0.0,0.0118526,cm^3/(mol*s),4.68144,25.9098,kJ/mol,1.0,K,300.0,K,3000.0,K,1.84847,0.0800207,0.457617,ZEUS
rxn_838,1.2387823300420318,1.4935223266240487,177.25625233516516,119.97152620003952,179.9108747686473,0.105222,cm^3/(mol*s),4.01941,123.301,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23192,0.0271672,0.155362,0.0,137.15,123.09,3.15781,cm^3/(mol*s),3.75189,1.09355,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11237,0.0138714,0.0793267,ZEUS
rxn_1260,1.31131331975475,1.3825332445834857,173.50103564039767,32.69977676575966,33.42104168598003,8.97581e-05,cm^3/(mol*s),4.54024,11.6627,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75753,0.0734501,0.420041,43.83,75.77,0.0,0.000292795,cm^3/(mol*s),4.60118,56.2789,kJ/mol,1.0,K,300.0,K,3000.0,K,1.78414,0.0754068,0.431231,ZEUS
rxn_1070,1.30145983708975,1.431190909286124,171.39072046922658,222.80556700373415,74.03486314495416,4.62165e-06,cm^3/(mol*s),5.07703,76.9013,kJ/mol,1.0,K,300.0,K,3000.0,K,2.35889,0.11178,0.639241,0.0,96.48,52.61,2.60997e-06,cm^3/(mol*s),4.74551,22.4158,kJ/mol,1.0,K,300.0,K,3000.0,K,2.17783,0.101378,0.579755,ZEUS
kfir_rxn_12959,1.239400989146482,1.5172654545377653,152.6226972693757,300.5119106861309,150.95509698484133,0.00295995,cm^3/(mol*s),4.33511,23.4543,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20354,0.0241309,0.137998,27.84,64.15,0.0,4.57915e-05,cm^3/(mol*s),4.98747,50.5171,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31037,0.0352079,0.201345,KFIR_ZEUS
rmg_rxn_16776,1.2922073381185777,1.3713418676295923,149.0146059630292,333.1316553950849,259.00340600308425,3.65303e-07,cm^3/(mol*s),4.69035,55.6115,kJ/mol,1.0,K,300.0,K,3000.0,K,2.28344,0.107546,0.615027,15.2,96.86,0.0,8.62709e-07,cm^3/(mol*s),4.874,71.9165,kJ/mol,1.0,K,300.0,K,3000.0,K,2.43655,0.115999,0.663369,ZEUS
rxn_263,1.2193439210248165,1.3329981541545706,175.56480577271682,179.96653470727273,-10.0,97470.1,cm^3/(mol*s),2.38288,-1.38476,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13094,0.0160273,0.0916558,51.84,56.92,0.0,11176.3,cm^3/(mol*s),2.53676,47.6577,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20113,0.0238704,0.136508,ZEUS
rmg_rxn_337,1.3008716998571137,1.424753733319306,174.33449353302737,354.1468075941908,218.21779806535736,6.30698e-05,cm^3/(mol*s),4.3794,12.6842,kJ/mol,1.0,K,300.0,K,3000.0,K,1.67226,0.0669723,0.382996,26.45,56.99,0.0,4.05765e-05,cm^3/(mol*s),4.48509,39.5802,kJ/mol,1.0,K,300.0,K,3000.0,K,1.68802,0.068194,0.389983,ATLAS
rmg_rxn_270,1.266039180095106,1.4461349209407153,175.7317647664409,305.54051911476546,5.25863114919748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_529,1.4462279848419524,1.5264396625867878,176.70967808403125,25.85725755020265,296.681811925152,2.45119,cm^3/(mol*s),3.36247,-0.41971,kJ/mol,1.0,K,300.0,K,3000.0,K,1.02682,0.00344775,0.0197167,5.64,18.05,0.0,11.0072,cm^3/(mol*s),3.51694,7.59099,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20384,0.0241634,0.138184,ATLAS
rxn_1124,1.3355626701409498,1.3419870300149448,162.49689943777344,258.4364464674092,83.71361649011975,0.000391376,cm^3/(mol*s),4.55637,37.5022,kJ/mol,1.0,K,300.0,K,3000.0,K,2.57521,0.123208,0.704595,7.27,66.46,0.0,1.39063e-05,cm^3/(mol*s),4.81911,45.266,kJ/mol,1.0,K,300.0,K,3000.0,K,2.53102,0.120954,0.691702,ZEUS
rmg_rxn_288,1.2925351617335703,1.4290763507624755,174.1352910806386,311.52325522993755,265.7511825045621,0.000294444,cm^3/(mol*s),4.5018,17.4427,kJ/mol,1.0,K,300.0,K,3000.0,K,1.76622,0.074092,0.423712,30.33,66.07,0.0,0.000177963,cm^3/(mol*s),4.62257,47.4802,kJ/mol,1.0,K,300.0,K,3000.0,K,1.83113,0.0787932,0.450597,ATLAS
rxn_2022,1.3255290073025334,1.3572059075330114,177.47366656044548,130.52054107144735,62.47577330922958,6.80756e-08,cm^3/(mol*s),5.23052,46.679,kJ/mol,1.0,K,300.0,K,3000.0,K,2.80885,0.13452,0.769285,0.0,70.73,17.41,2.72131e-07,cm^3/(mol*s),5.203,30.3964,kJ/mol,1.0,K,300.0,K,3000.0,K,2.78155,0.133248,0.762007,ZEUS
rmg_rxn_15566,1.2018689125767807,1.4094938376117083,168.1231550834161,353.72996910746656,293.54666279288995,0.0107112,cm^3/(mol*s),3.70087,-2.64998,kJ/mol,1.0,K,300.0,K,3000.0,K,1.05042,0.00640653,0.0366372,49.84,63.45,0.0,0.00710334,cm^3/(mol*s),4.09344,47.6105,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24128,0.0281531,0.161,ZEUS
rxn_52,1.46859172211706,1.5443332481529717,177.05225815307568,307.135478698322,316.07441250062345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_1595,1.2333287017752483,1.4878451291572432,171.88228718325854,185.3369288494628,31.087951762405364,0.958039,cm^3/(mol*s),3.73586,126.607,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07943,0.00995572,0.056934,0.0,134.21,129.89,1.17219,cm^3/(mol*s),3.64414,-2.65975,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06179,0.00780913,0.0446583,ZEUS
rxn_107,1.243541771024952,1.3239091719477292,168.39412925244997,306.2498239952037,0.0060698101757021,0.00706906,cm^3/(mol*s),4.56275,24.185,kJ/mol,1.0,K,300.0,K,3000.0,K,1.76208,0.0737865,0.421964,0.0,48.18,14.13,0.00196473,cm^3/(mol*s),4.51119,9.62187,kJ/mol,1.0,K,300.0,K,3000.0,K,1.65091,0.0652986,0.373424,ZEUS
rmg_rxn_15702,1.338297582950902,1.3658164861236264,176.26994623677828,65.2200661756516,331.0288416036239,2.26286e-05,cm^3/(mol*s),4.40383,8.14739,kJ/mol,1.0,K,300.0,K,3000.0,K,1.61344,0.0623079,0.356322,18.43,49.33,0.0,1.73689e-05,cm^3/(mol*s),4.42339,27.0014,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5985,0.0610967,0.349395,ZEUS
rxn_1391,1.2587637769291775,1.4602361617409805,176.5482070169973,300.0672353777359,359.99170007862705,0.0923836,cm^3/(mol*s),3.76774,0.120862,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12648,0.0155123,0.0887107,103.9,115.9,0.0,0.0431411,cm^3/(mol*s),4.00595,104.005,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22467,0.0263979,0.150962,ZEUS
rxn_1144,1.2448287330546186,1.4737577088391405,175.94028186365907,245.78529221142392,181.97923017131464,0.000479428,cm^3/(mol*s),4.33118,30.9288,kJ/mol,1.0,K,300.0,K,3000.0,K,1.72927,0.0713383,0.407964,101.66,148.57,0.0,0.00721043,cm^3/(mol*s),4.44658,133.543,kJ/mol,1.0,K,300.0,K,3000.0,K,1.77082,0.074431,0.42565,ZEUS
rxn_429,1.2391736879045088,1.2988468484317743,169.99708446378577,357.0247374278238,317.47756573468865,1.38972e-06,cm^3/(mol*s),5.36527,30.3935,kJ/mol,1.0,K,300.0,K,3000.0,K,2.67479,0.12815,0.732856,0.0,58.22,14.38,5.8127e-06,cm^3/(mol*s),4.9137,16.0604,kJ/mol,1.0,K,300.0,K,3000.0,K,2.29471,0.108187,0.618693,ZEUS
rxn_856,1.2623896748900163,1.4499035474333253,176.294672225755,111.86393453033044,312.98266764755823,0.0286079,cm^3/(mol*s),4.36742,115.811,kJ/mol,1.0,K,300.0,K,3000.0,K,1.47739,0.0508336,0.290704,0.0,132.85,108.9,0.214657,cm^3/(mol*s),4.10265,7.34948,kJ/mol,1.0,K,300.0,K,3000.0,K,1.3564,0.0397052,0.227063,ZEUS
rxn_1072,1.3349055269653154,1.3685408950705156,174.10107083443637,51.867053180195256,13.996211473822182,9.79069e-08,cm^3/(mol*s),5.52641,41.2642,kJ/mol,1.0,K,300.0,K,3000.0,K,3.57141,0.165805,0.948191,0.0,68.29,5.08,7.0144e-08,cm^3/(mol*s),5.40881,36.0548,kJ/mol,1.0,K,300.0,K,3000.0,K,3.53913,0.164622,0.941427,ZEUS
rmg_rxn_16807,1.303569931805791,1.3233854209264044,180.0,144.00095569454575,313.5252080557956,1.37902e-05,cm^3/(mol*s),4.90559,47.8226,kJ/mol,1.0,K,300.0,K,3000.0,K,2.63496,0.126196,0.721682,45.4,114.5,0.0,3.28219e-06,cm^3/(mol*s),4.87056,91.6777,kJ/mol,1.0,K,300.0,K,3000.0,K,2.52083,0.120429,0.688699,ZEUS
rxn_683,1.1781502111353073,1.2426588016091935,150.30422881336244,295.59316967266,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_1411,1.2827668863752617,1.4315929951362378,174.55712834119936,38.77244050126709,16.96887900610084,0.00149912,cm^3/(mol*s),4.17527,6.58353,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39381,0.0432491,0.24733,77.21,101.27,0.0,0.000188179,cm^3/(mol*s),4.32325,84.0321,kJ/mol,1.0,K,300.0,K,3000.0,K,1.50704,0.0534218,0.305505,ZEUS
rxn_1903,1.3515739219932603,1.356226948133477,168.99572645178463,282.29528654983744,209.94262969795895,1.27942e-05,cm^3/(mol*s),4.96879,34.7557,kJ/mol,1.0,K,300.0,K,3000.0,K,2.14833,0.0996018,0.569595,0.0,55.89,18.31,3.3561e-05,cm^3/(mol*s),4.66332,15.9873,kJ/mol,1.0,K,300.0,K,3000.0,K,1.99405,0.089895,0.514085,ZEUS
rmg_rxn_1447,1.239112358485171,1.2680278620922958,176.515897257657,318.5977064948662,273.3912319474199,6.82427e-05,cm^3/(mol*s),4.22803,8.29381,kJ/mol,1.0,K,300.0,K,3000.0,K,1.40751,0.0445227,0.254613,0.0,25.81,2.36,0.000101775,cm^3/(mol*s),4.01727,4.56135,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24485,0.0285274,0.163141,ATLAS
rmg_rxn_16803,1.231969493413955,1.3130805684288709,180.0,182.26777497984605,87.73689561066553,0.0827276,cm^3/(mol*s),3.19926,92.0742,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31769,0.0359335,0.205494,0.0,109.08,90.12,0.194771,cm^3/(mol*s),3.06364,2.1191,kJ/mol,1.0,K,300.0,K,3000.0,K,1.29296,0.0334663,0.191384,ZEUS
rxn_1616,1.24405093745608,1.4774018984788486,175.09496830140253,61.956769876553,180.0034833414419,9.70538,cm^3/(mol*s),3.591,114.923,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04769,0.00606828,0.0347028,0.0,120.09,117.63,4.13386,cm^3/(mol*s),3.64575,-3.39296,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06338,0.0080039,0.0457721,ZEUS
rxn_705,1.252014777559448,1.3546254285695714,169.10109971749415,46.326906379071794,330.3378568989796,0.0417893,cm^3/(mol*s),4.21672,5.10793,kJ/mol,1.0,K,300.0,K,3000.0,K,1.42602,0.0462248,0.264347,82.55,107.77,0.0,0.252118,cm^3/(mol*s),4.05072,87.8732,kJ/mol,1.0,K,300.0,K,3000.0,K,1.29788,0.033961,0.194213,ZEUS
rxn_842,1.3076964988900248,1.3598593364226894,176.18343191351187,119.88262822921456,0.0,0.00363559,cm^3/(mol*s),4.74166,17.1753,kJ/mol,1.0,K,300.0,K,3000.0,K,1.98286,0.089162,0.509893,20.99,61.49,0.0,0.0222956,cm^3/(mol*s),4.5686,37.9809,kJ/mol,1.0,K,300.0,K,3000.0,K,1.8618,0.0809567,0.462969,ZEUS
rxn_1001,1.3217537592124982,1.3776437312636085,173.09947593477523,119.66769085190734,292.88035462765,5.70708e-08,cm^3/(mol*s),5.40099,55.8153,kJ/mol,1.0,K,300.0,K,3000.0,K,3.39557,0.159228,0.910582,0.0,83.45,24.73,9.32515e-07,cm^3/(mol*s),5.35024,32.6888,kJ/mol,1.0,K,300.0,K,3000.0,K,3.35804,0.157781,0.902305,ZEUS
rmg_rxn_323,1.2745150822031035,1.280622840533244,171.3455136972803,342.41827372979765,2.8107398161022217,0.00766984,cm^3/(mol*s),3.83945,1.05353,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11708,0.0144211,0.0824704,56.54,72.17,0.0,0.00221053,cm^3/(mol*s),4.24743,58.7179,kJ/mol,1.0,K,300.0,K,3000.0,K,1.32065,0.0362258,0.207166,ATLAS
rmg_rxn_15504,1.2417822602675894,1.480642424288081,169.27407281953606,207.05097673850008,345.6870360054921,0.226373,cm^3/(mol*s),4.01455,7.88193,kJ/mol,1.0,K,300.0,K,3000.0,K,1.2787,0.0320218,0.183124,80.23,99.98,0.0,0.136953,cm^3/(mol*s),4.13709,88.7974,kJ/mol,1.0,K,300.0,K,3000.0,K,1.3312,0.0372627,0.213095,ZEUS
rmg_rxn_16489,1.2181023564198687,1.2704842614374177,166.47790781188627,37.98852512515501,85.43465810089432,0.00291667,cm^3/(mol*s),4.26379,2.20209,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35476,0.0395471,0.226159,15.53,37.1,0.0,0.0061469,cm^3/(mol*s),4.40464,18.4022,kJ/mol,1.0,K,300.0,K,3000.0,K,1.46063,0.049348,0.282208,ZEUS
rxn_1202,1.3475039631036858,1.3658394843694786,179.33769481977018,236.90834751456015,39.05684668114779,1.22756e-07,cm^3/(mol*s),5.31929,47.8307,kJ/mol,1.0,K,300.0,K,3000.0,K,3.03335,0.144535,0.826558,0.0,70.03,8.03,8.18363e-08,cm^3/(mol*s),5.07585,38.16,kJ/mol,1.0,K,300.0,K,3000.0,K,2.84864,0.136352,0.779762,ZEUS
rxn_884,1.3075583845709873,1.370041185094107,176.23718173170866,343.3427680577128,239.2359759270193,0.00352281,cm^3/(mol*s),4.69676,14.2195,kJ/mol,1.0,K,300.0,K,3000.0,K,1.85187,0.0802601,0.458985,25.34,59.48,0.0,0.00121533,cm^3/(mol*s),4.4633,39.149,kJ/mol,1.0,K,300.0,K,3000.0,K,1.73903,0.0720717,0.412158,ZEUS
rxn_868,1.3230122609280377,1.367874234614576,173.87937815858436,62.466218616894864,346.9719084409461,9.03392e-05,cm^3/(mol*s),4.88926,35.9243,kJ/mol,1.0,K,300.0,K,3000.0,K,2.27303,0.106951,0.611624,0.0,60.53,14.68,9.61089e-05,cm^3/(mol*s),4.83112,21.8043,kJ/mol,1.0,K,300.0,K,3000.0,K,2.21452,0.103554,0.592198,ZEUS
rmg_rxn_15506,1.2418796949677016,1.472923355770794,175.1128620629371,5.530821015704804,6.7272492998377125,0.034977,cm^3/(mol*s),4.1712,9.80782,kJ/mol,1.0,K,300.0,K,3000.0,K,1.37726,0.041693,0.23843,81.99,106.19,0.0,0.0742581,cm^3/(mol*s),4.18414,92.9346,kJ/mol,1.0,K,300.0,K,3000.0,K,1.40122,0.0439394,0.251277,ZEUS
rxn_61,1.1806709787877707,1.229105312087703,156.26085924918235,359.9813216120504,-10.0,245.868,cm^3/(mol*s),3.16752,6.9507,kJ/mol,1.0,K,300.0,K,3000.0,K,1.62449,0.063197,0.361406,78.57,103.84,0.0,43.84,cm^3/(mol*s),3.30856,83.1688,kJ/mol,1.0,K,300.0,K,3000.0,K,1.43935,0.0474366,0.271277,ZEUS
rxn_98,1.243846145824238,1.3753150665668374,177.3249609616665,315.91180069991543,322.2031236338336,0.287808,cm^3/(mol*s),3.85776,1.69385,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18862,0.0225064,0.128708,49.58,65.65,0.0,0.0282125,cm^3/(mol*s),3.86144,49.124,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13342,0.0163122,0.0932852,ZEUS
rxn_1400,1.3102695040809678,1.3866781309384442,178.09865784314562,291.70497623153693,233.2532827847652,1.50976e-05,cm^3/(mol*s),4.81518,17.5076,kJ/mol,1.0,K,300.0,K,3000.0,K,2.14468,0.0993804,0.568329,45.4,84.1,0.0,2.29933e-06,cm^3/(mol*s),4.93431,62.6557,kJ/mol,1.0,K,300.0,K,3000.0,K,2.23366,0.104675,0.59861,ZEUS
rxn_1632,1.265326335187867,1.4357382718124827,178.39298676308533,204.7907141064609,100.0585103057683,0.314846,cm^3/(mol*s),4.02215,109.423,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23187,0.027162,0.155332,0.0,120.11,105.95,0.0621074,cm^3/(mol*s),4.05409,2.57458,kJ/mol,1.0,K,300.0,K,3000.0,K,1.26081,0.0301866,0.172629,ZEUS
rxn_1796,1.244717307110969,1.4535133909245714,160.07854015501294,22.11427339512591,335.30047829795564,1.55824,cm^3/(mol*s),3.08796,109.466,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04302,0.00548566,0.031371,0.0,119.59,63.45,0.0981149,cm^3/(mol*s),3.23738,44.5982,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04583,0.0058366,0.0333779,ZEUS
rmg_rxn_16534,1.2580840487005094,1.3567051593996486,167.55076574632903,356.5526605534723,336.4848375562427,0.000266105,cm^3/(mol*s),4.33455,5.27813,kJ/mol,1.0,K,300.0,K,3000.0,K,1.4617,0.0494433,0.282753,27.66,53.13,0.0,9.36034e-05,cm^3/(mol*s),4.53713,33.1138,kJ/mol,1.0,K,300.0,K,3000.0,K,1.59844,0.0610914,0.349365,ZEUS
rxn_1609,1.2460726553826509,1.471827023123126,172.63765393068746,76.75375455173774,302.95597013458,0.365955,cm^3/(mol*s),3.81384,100.403,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14859,0.0180442,0.10319,0.0,110.55,98.93,0.168408,cm^3/(mol*s),3.92209,1.10896,kJ/mol,1.0,K,300.0,K,3000.0,K,1.17323,0.0208094,0.119003,ZEUS
rxn_869,1.303853345086816,1.3887049675068708,177.21294216838774,178.79642039891638,355.679697108757,0.00200375,cm^3/(mol*s),4.75659,39.8601,kJ/mol,1.0,K,300.0,K,3000.0,K,1.97737,0.088801,0.507829,0.0,61.0,24.25,0.00317232,cm^3/(mol*s),4.56358,16.3272,kJ/mol,1.0,K,300.0,K,3000.0,K,1.84087,0.0794839,0.454547,ZEUS
rxn_1079,1.3185715794205266,1.4008157635429803,168.65881873621024,173.54385894945042,52.13966737048377,8.83562e-08,cm^3/(mol*s),5.53991,34.6272,kJ/mol,1.0,K,300.0,K,3000.0,K,3.8465,0.175469,1.00346,14.36,77.3,0.0,1.58287e-07,cm^3/(mol*s),5.44031,49.0859,kJ/mol,1.0,K,300.0,K,3000.0,K,3.87148,0.176313,1.00828,ZEUS
rxn_1316,1.342852181639971,1.3475639422219523,176.21027878823332,228.61096431673087,324.0523015278329,5.27899e-06,cm^3/(mol*s),4.94672,24.6023,kJ/mol,1.0,K,300.0,K,3000.0,K,2.40613,0.114363,0.65401,14.54,60.82,0.0,6.23318e-07,cm^3/(mol*s),4.98221,37.5212,kJ/mol,1.0,K,300.0,K,3000.0,K,2.45205,0.116826,0.668094,ZEUS
rxn_1627,1.2275421215374325,1.508121201928957,174.73138499074778,99.694611411464,110.5382835938875,1.4533,cm^3/(mol*s),3.87032,104.959,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12678,0.0155474,0.0889112,0.0,112.42,104.75,1.04427,cm^3/(mol*s),3.70374,-1.43976,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09114,0.0113607,0.0649685,ZEUS
rmg_rxn_522,1.3562388582255387,1.3734302229791575,170.78356048487095,129.9517632901518,163.8417004763224,4.11345e-08,cm^3/(mol*s),4.94534,19.8297,kJ/mol,1.0,K,300.0,K,3000.0,K,2.2824,0.107487,0.614686,4.9,49.87,0.0,1.35003e-07,cm^3/(mol*s),4.89018,25.022,kJ/mol,1.0,K,300.0,K,3000.0,K,2.22188,0.103987,0.59467,ATLAS
rxn_1050,1.3387464027819491,1.359455720105316,176.6899232949684,338.3702038378526,97.1720091422119,1.86029e-07,cm^3/(mol*s),5.19747,54.8336,kJ/mol,1.0,K,300.0,K,3000.0,K,2.78081,0.133213,0.761811,0.0,78.94,30.32,2.50923e-06,cm^3/(mol*s),5.08449,25.3136,kJ/mol,1.0,K,300.0,K,3000.0,K,2.68436,0.128616,0.735517,ZEUS
rmg_rxn_1482,1.320493471281876,1.355046539070476,177.8663524415267,132.85996156100373,156.91735645324414,0.0366045,cm^3/(mol*s),3.80417,-0.703014,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09586,0.0119227,0.0681825,57.81,70.91,0.0,0.0152342,cm^3/(mol*s),4.24122,58.8565,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31878,0.0360412,0.20611,ATLAS
rxn_3120,1.128208036880256,1.291038293682767,156.90106206289622,12.452433447263893,60.05960577114741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_906,1.307929117889458,1.3990777537298456,175.0528524578482,183.84540265217368,7.803181123125984,0.00226586,cm^3/(mol*s),4.77617,59.9012,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75663,0.0733831,0.419658,0.0,78.83,51.68,0.00278365,cm^3/(mol*s),4.27626,7.78398,kJ/mol,1.0,K,300.0,K,3000.0,K,1.55648,0.0576262,0.329548,ZEUS
rxn_407,1.3340823136174305,1.3732228064658023,169.0119875422483,261.61645915883184,47.63889555124091,3.60699e-06,cm^3/(mol*s),4.77124,18.108,kJ/mol,1.0,K,300.0,K,3000.0,K,2.10963,0.097234,0.556055,11.81,52.77,0.0,1.46938e-05,cm^3/(mol*s),4.90396,31.2327,kJ/mol,1.0,K,300.0,K,3000.0,K,2.12863,0.0984017,0.562732,ZEUS
rxn_1158,1.340555030046081,1.383061101086419,174.77996601311503,290.8809475310876,0.1236014612811858,7.39989e-09,cm^3/(mol*s),5.57397,56.0796,kJ/mol,1.0,K,300.0,K,3000.0,K,3.68752,0.169972,0.972021,0.0,81.47,14.61,4.19995e-08,cm^3/(mol*s),5.2895,40.4189,kJ/mol,1.0,K,300.0,K,3000.0,K,3.36758,0.15815,0.904418,ZEUS
rxn_743,1.2637660656218177,1.4671874154997813,175.15274771035664,110.716197318402,93.33963980068178,0.000717557,cm^3/(mol*s),4.08919,7.30372,kJ/mol,1.0,K,300.0,K,3000.0,K,1.3581,0.0398684,0.227996,101.22,122.55,0.0,0.0213929,cm^3/(mol*s),4.19216,109.469,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39257,0.0431328,0.246665,ZEUS
rxn_151,1.2212566616067984,1.6212244923275447,175.85420001315725,180.03172502212232,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_290,1.3178795061270503,1.3979058134033826,171.7351410096466,309.3049066775204,23.664047629677103,8.59827e-06,cm^3/(mol*s),4.61714,15.2134,kJ/mol,1.0,K,300.0,K,3000.0,K,1.88721,0.0827226,0.473068,20.0,55.17,0.0,8.36361e-06,cm^3/(mol*s),4.71651,35.498,kJ/mol,1.0,K,300.0,K,3000.0,K,1.90503,0.0839468,0.480069,ATLAS
rmg_rxn_350,1.2861220142835184,1.3906566744851074,174.37628414187614,269.04881308633867,325.0271805610434,0.0152624,cm^3/(mol*s),4.28496,8.21333,kJ/mol,1.0,K,300.0,K,3000.0,K,1.45173,0.0485522,0.277656,44.75,67.29,0.0,0.0132583,cm^3/(mol*s),4.1376,51.9783,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39114,0.0429985,0.245897,ATLAS
rxn_1886,1.3290088181156476,1.3639255520480364,172.86950386445548,300.8131721874908,354.310719943229,8.90093e-07,cm^3/(mol*s),4.94124,24.6733,kJ/mol,1.0,K,300.0,K,3000.0,K,2.41365,0.114769,0.656334,6.69,57.89,0.0,5.10874e-07,cm^3/(mol*s),5.04545,31.5863,kJ/mol,1.0,K,300.0,K,3000.0,K,2.50633,0.119677,0.684401,ZEUS
rxn_1581,1.224369104594145,1.5032253557041066,175.79044815475885,307.6306660030511,35.428985505372644,1.39888,cm^3/(mol*s),3.71125,99.6446,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08152,0.0102075,0.0583739,0.0,108.4,102.52,0.543947,cm^3/(mol*s),3.65629,-2.42875,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0674,0.0084959,0.0485857,ZEUS
rxn_1581,1.224369104594145,1.5032253557041066,175.79044815475885,307.6306660030511,35.428985505372644,1.39888,cm^3/(mol*s),3.71125,99.6446,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08152,0.0102075,0.0583739,0.0,108.4,102.52,0.544236,cm^3/(mol*s),3.65629,-2.42862,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0674,0.00849566,0.0485843,ZEUS
rxn_1581,1.224369104594145,1.5032253557041066,175.79044815475885,307.6306660030511,35.428985505372644,1.39952,cm^3/(mol*s),3.71125,99.6447,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08152,0.0102071,0.0583719,0.0,108.4,102.52,0.543947,cm^3/(mol*s),3.65629,-2.42875,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0674,0.0084959,0.0485857,ZEUS
rxn_1581,1.224369104594145,1.5032253557041066,175.79044815475885,307.6306660030511,35.428985505372644,1.39952,cm^3/(mol*s),3.71125,99.6447,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08152,0.0102071,0.0583719,0.0,108.4,102.52,0.544236,cm^3/(mol*s),3.65629,-2.42862,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0674,0.00849566,0.0485843,ZEUS
