rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment
rxn_578,k_rev (TST),4.02298,cm^3/(mol*s),3.37209,53.1745,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06759,0.00851858,0.0487154,"Fitted to 50 data points; dA = *|/ 1.06759, dn = +|- 0.00851858, dEa = +|- 0.0487154 kJ/mol"
rxn_578,k_rev (TST+T),3.74314e-05,cm^3/(mol*s),4.77446,36.1053,kJ/mol,1.0 K,300.0 K,3000.0 K,2.07376,0.0950001,0.54328,"Fitted to 50 data points; dA = *|/ 2.07376, dn = +|- 0.0950001, dEa = +|- 0.54328 kJ/mol"
rxn_578,k_for (TST+T),5.03741e-06,cm^3/(mol*s),4.70194,17.4523,kJ/mol,1.0 K,300.0 K,3000.0 K,2.03244,0.0923789,0.528289,"Fitted to 50 data points; dA = *|/ 2.03244, dn = +|- 0.0923789, dEa = +|- 0.528289 kJ/mol"
rxn_1391,k_rev (TST),1.75382,cm^3/(mol*s),3.56446,110.599,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05138,0.00652602,0.0373205,"Fitted to 50 data points; dA = *|/ 1.05138, dn = +|- 0.00652602, dEa = +|- 0.0373205 kJ/mol"
rxn_1391,k_rev (TST+T),0.0431411,cm^3/(mol*s),4.00595,104.005,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22467,0.0263979,0.150962,"Fitted to 50 data points; dA = *|/ 1.22467, dn = +|- 0.0263979, dEa = +|- 0.150962 kJ/mol"
rxn_1391,k_for (TST+T),0.0923836,cm^3/(mol*s),3.76774,0.120862,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12648,0.0155123,0.0887107,"Fitted to 50 data points; dA = *|/ 1.12648, dn = +|- 0.0155123, dEa = +|- 0.0887107 kJ/mol"
rxn_866,k_rev (TST),253.011,cm^3/(mol*s),3.19209,23.8641,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11224,0.0138557,0.0792371,"Fitted to 50 data points; dA = *|/ 1.11224, dn = +|- 0.0138557, dEa = +|- 0.0792371 kJ/mol"
rxn_866,k_rev (TST+T),0.0207469,cm^3/(mol*s),4.32689,9.43403,kJ/mol,1.0 K,300.0 K,3000.0 K,1.6015,0.0613407,0.350791,"Fitted to 50 data points; dA = *|/ 1.6015, dn = +|- 0.0613407, dEa = +|- 0.350791 kJ/mol"
rxn_866,k_for (TST+T),0.00520507,cm^3/(mol*s),4.58102,87.6624,kJ/mol,1.0 K,300.0 K,3000.0 K,1.69962,0.0690859,0.395083,"Fitted to 50 data points; dA = *|/ 1.69962, dn = +|- 0.0690859, dEa = +|- 0.395083 kJ/mol"
rxn_1060,k_rev (TST),0.942242,cm^3/(mol*s),3.35975,76.1723,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03682,0.00470928,0.0269311,"Fitted to 50 data points; dA = *|/ 1.03682, dn = +|- 0.00470928, dEa = +|- 0.0269311 kJ/mol"
rxn_1060,k_rev (TST+T),4.85988e-06,cm^3/(mol*s),4.83408,58.4042,kJ/mol,1.0 K,300.0 K,3000.0 K,2.23389,0.104689,0.598685,"Fitted to 50 data points; dA = *|/ 2.23389, dn = +|- 0.104689, dEa = +|- 0.598685 kJ/mol"
rxn_1060,k_for (TST+T),1.64743e-06,cm^3/(mol*s),4.90329,17.3885,kJ/mol,1.0 K,300.0 K,3000.0 K,2.22629,0.104245,0.596147,"Fitted to 50 data points; dA = *|/ 2.22629, dn = +|- 0.104245, dEa = +|- 0.596147 kJ/mol"
rxn_1811,k_rev (TST),0.937715,cm^3/(mol*s),3.31517,31.7096,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0895,0.0111646,0.0638471,"Fitted to 50 data points; dA = *|/ 1.0895, dn = +|- 0.0111646, dEa = +|- 0.0638471 kJ/mol"
rxn_1811,k_rev (TST+T),3.26516e-05,cm^3/(mol*s),4.55747,16.6145,kJ/mol,1.0 K,300.0 K,3000.0 K,1.84572,0.0798267,0.456507,"Fitted to 50 data points; dA = *|/ 1.84572, dn = +|- 0.0798267, dEa = +|- 0.456507 kJ/mol"
rxn_1811,k_for (TST+T),1.88202e-05,cm^3/(mol*s),4.65652,72.6188,kJ/mol,1.0 K,300.0 K,3000.0 K,1.9484,0.0868784,0.496834,"Fitted to 50 data points; dA = *|/ 1.9484, dn = +|- 0.0868784, dEa = +|- 0.496834 kJ/mol"
rxn_183,k_rev (TST),287409.0,cm^3/(mol*s),2.24834,13.7116,kJ/mol,1.0 K,300.0 K,3000.0 K,1.29108,0.0332763,0.190298,"Fitted to 50 data points; dA = *|/ 1.29108, dn = +|- 0.0332763, dEa = +|- 0.190298 kJ/mol"
rxn_183,k_rev (TST+T),11055.0,cm^3/(mol*s),2.6403,8.47622,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07941,0.00995357,0.0569217,"Fitted to 50 data points; dA = *|/ 1.07941, dn = +|- 0.00995357, dEa = +|- 0.0569217 kJ/mol"
rxn_183,k_for (TST+T),3642640.0,cm^3/(mol*s),2.19325,50.5457,kJ/mol,1.0 K,300.0 K,3000.0 K,1.19237,0.0229168,0.131055,"Fitted to 50 data points; dA = *|/ 1.19237, dn = +|- 0.0229168, dEa = +|- 0.131055 kJ/mol"
rxn_1228,k_rev (TST),5.49808,cm^3/(mol*s),3.34473,51.1075,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05561,0.00704934,0.0403132,"Fitted to 50 data points; dA = *|/ 1.05561, dn = +|- 0.00704934, dEa = +|- 0.0403132 kJ/mol"
rxn_1228,k_rev (TST+T),2.8051e-06,cm^3/(mol*s),5.10488,30.8373,kJ/mol,1.0 K,300.0 K,3000.0 K,2.83958,0.135937,0.777389,"Fitted to 50 data points; dA = *|/ 2.83958, dn = +|- 0.135937, dEa = +|- 0.777389 kJ/mol"
rxn_1228,k_for (TST+T),3.87783e-06,cm^3/(mol*s),5.19071,44.0555,kJ/mol,1.0 K,300.0 K,3000.0 K,2.8844,0.137977,0.789054,"Fitted to 50 data points; dA = *|/ 2.8844, dn = +|- 0.137977, dEa = +|- 0.789054 kJ/mol"
rxn_799,k_rev (TST),6356810.0,cm^3/(mol*s),1.87602,22.6211,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06293,0.00794912,0.0454588,"Fitted to 50 data points; dA = *|/ 1.06293, dn = +|- 0.00794912, dEa = +|- 0.0454588 kJ/mol"
rxn_799,k_rev (TST+T),16769.8,cm^3/(mol*s),2.59206,13.4454,kJ/mol,1.0 K,300.0 K,3000.0 K,1.38042,0.0419915,0.240138,"Fitted to 50 data points; dA = *|/ 1.38042, dn = +|- 0.0419915, dEa = +|- 0.240138 kJ/mol"
rxn_799,k_for (TST+T),4474.83,cm^3/(mol*s),2.79424,67.1922,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07175,0.0090258,0.0516161,"Fitted to 50 data points; dA = *|/ 1.07175, dn = +|- 0.0090258, dEa = +|- 0.0516161 kJ/mol"
rxn_1282,k_rev (TST),2.1995,cm^3/(mol*s),3.31562,49.5951,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06424,0.00810923,0.0463744,"Fitted to 50 data points; dA = *|/ 1.06424, dn = +|- 0.00810923, dEa = +|- 0.0463744 kJ/mol"
rxn_1282,k_rev (TST+T),1.42049e-06,cm^3/(mol*s),5.04738,29.7042,kJ/mol,1.0 K,300.0 K,3000.0 K,2.78557,0.133436,0.763084,"Fitted to 50 data points; dA = *|/ 2.78557, dn = +|- 0.133436, dEa = +|- 0.763084 kJ/mol"
rxn_1282,k_for (TST+T),1.86883e-06,cm^3/(mol*s),5.32834,52.4376,kJ/mol,1.0 K,300.0 K,3000.0 K,2.95392,0.141079,0.806793,"Fitted to 50 data points; dA = *|/ 2.95392, dn = +|- 0.141079, dEa = +|- 0.806793 kJ/mol"
rxn_682,k_rev (TST),1394820.0,cm^3/(mol*s),1.997,47.0056,kJ/mol,1.0 K,300.0 K,3000.0 K,1.43034,0.0466184,0.266598,"Fitted to 50 data points; dA = *|/ 1.43034, dn = +|- 0.0466184, dEa = +|- 0.266598 kJ/mol"
rxn_682,k_rev (TST+T),625.728,cm^3/(mol*s),2.92824,35.2798,kJ/mol,1.0 K,300.0 K,3000.0 K,1.17849,0.0213919,0.122334,"Fitted to 50 data points; dA = *|/ 1.17849, dn = +|- 0.0213919, dEa = +|- 0.122334 kJ/mol"
rxn_682,k_for (TST+T),59750.5,cm^3/(mol*s),2.67314,16.8595,kJ/mol,1.0 K,300.0 K,3000.0 K,1.46887,0.0500803,0.286396,"Fitted to 50 data points; dA = *|/ 1.46887, dn = +|- 0.0500803, dEa = +|- 0.286396 kJ/mol"
rxn_973,k_rev (TST),2.07393,cm^3/(mol*s),3.46422,42.309,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03524,0.00451154,0.0258002,"Fitted to 50 data points; dA = *|/ 1.03524, dn = +|- 0.00451154, dEa = +|- 0.0258002 kJ/mol"
rxn_973,k_rev (TST+T),1.35213e-05,cm^3/(mol*s),4.91094,24.9135,kJ/mol,1.0 K,300.0 K,3000.0 K,2.30871,0.10898,0.623224,"Fitted to 50 data points; dA = *|/ 2.30871, dn = +|- 0.10898, dEa = +|- 0.623224 kJ/mol"
rxn_973,k_for (TST+T),8.08303e-05,cm^3/(mol*s),4.80723,27.8527,kJ/mol,1.0 K,300.0 K,3000.0 K,2.16033,0.100327,0.573744,"Fitted to 50 data points; dA = *|/ 2.16033, dn = +|- 0.100327, dEa = +|- 0.573744 kJ/mol"
rxn_453,k_rev (TST),0.983583,cm^3/(mol*s),3.7767,82.9994,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07581,0.00951783,0.0544299,"Fitted to 50 data points; dA = *|/ 1.07581, dn = +|- 0.00951783, dEa = +|- 0.0544299 kJ/mol"
rxn_453,k_rev (TST+T),0.160736,cm^3/(mol*s),3.98733,79.1343,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12278,0.0150844,0.0862634,"Fitted to 50 data points; dA = *|/ 1.12278, dn = +|- 0.0150844, dEa = +|- 0.0862634 kJ/mol"
rxn_453,k_for (TST+T),0.239099,cm^3/(mol*s),3.34629,-6.41008,kJ/mol,1.0 K,300.0 K,3000.0 K,1.13306,0.0162714,0.0930518,"Fitted to 50 data points; dA = *|/ 1.13306, dn = +|- 0.0162714, dEa = +|- 0.0930518 kJ/mol"
rxn_119,k_rev (TST),62.5981,cm^3/(mol*s),3.17243,44.4921,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16487,0.019877,0.113671,"Fitted to 50 data points; dA = *|/ 1.16487, dn = +|- 0.019877, dEa = +|- 0.113671 kJ/mol"
rxn_119,k_rev (TST+T),0.185367,cm^3/(mol*s),3.86807,34.1327,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14341,0.0174559,0.0998257,"Fitted to 50 data points; dA = *|/ 1.14341, dn = +|- 0.0174559, dEa = +|- 0.0998257 kJ/mol"
rxn_119,k_for (TST+T),0.245673,cm^3/(mol*s),3.86096,-1.4164,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14487,0.017622,0.100775,"Fitted to 50 data points; dA = *|/ 1.14487, dn = +|- 0.017622, dEa = +|- 0.100775 kJ/mol"
rxn_1914,k_rev (TST),0.0689166,cm^3/(mol*s),3.52854,26.0322,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04337,0.0055298,0.0316234,"Fitted to 50 data points; dA = *|/ 1.04337, dn = +|- 0.0055298, dEa = +|- 0.0316234 kJ/mol"
rxn_1914,k_rev (TST+T),7.11614e-06,cm^3/(mol*s),4.63577,11.8985,kJ/mol,1.0 K,300.0 K,3000.0 K,1.80126,0.0766514,0.438348,"Fitted to 50 data points; dA = *|/ 1.80126, dn = +|- 0.0766514, dEa = +|- 0.438348 kJ/mol"
rxn_1914,k_for (TST+T),4.71576e-05,cm^3/(mol*s),4.51256,55.4966,kJ/mol,1.0 K,300.0 K,3000.0 K,1.74557,0.0725601,0.414951,"Fitted to 50 data points; dA = *|/ 1.74557, dn = +|- 0.0725601, dEa = +|- 0.414951 kJ/mol"
rxn_1067,k_rev (TST),2.85121,cm^3/(mol*s),3.42892,97.7006,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03006,0.00385782,0.0220618,"Fitted to 50 data points; dA = *|/ 1.03006, dn = +|- 0.00385782, dEa = +|- 0.0220618 kJ/mol"
rxn_1067,k_rev (TST+T),1.29813e-05,cm^3/(mol*s),4.92572,80.8945,kJ/mol,1.0 K,300.0 K,3000.0 K,2.69563,0.129161,0.738637,"Fitted to 50 data points; dA = *|/ 2.69563, dn = +|- 0.129161, dEa = +|- 0.738637 kJ/mol"
rxn_1067,k_for (TST+T),6.79895e-06,cm^3/(mol*s),5.05403,48.5001,kJ/mol,1.0 K,300.0 K,3000.0 K,2.69139,0.128956,0.737466,"Fitted to 50 data points; dA = *|/ 2.69139, dn = +|- 0.128956, dEa = +|- 0.737466 kJ/mol"
rxn_1318,k_rev (TST),8.19813,cm^3/(mol*s),3.50685,110.319,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03691,0.00472039,0.0269946,"Fitted to 50 data points; dA = *|/ 1.03691, dn = +|- 0.00472039, dEa = +|- 0.0269946 kJ/mol"
rxn_1318,k_rev (TST+T),1.73671,cm^3/(mol*s),3.69021,107.517,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07833,0.00982239,0.0561715,"Fitted to 50 data points; dA = *|/ 1.07833, dn = +|- 0.00982239, dEa = +|- 0.0561715 kJ/mol"
rxn_1318,k_for (TST+T),2.46204,cm^3/(mol*s),3.65164,-2.248,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0704,0.00886112,0.0506743,"Fitted to 50 data points; dA = *|/ 1.0704, dn = +|- 0.00886112, dEa = +|- 0.0506743 kJ/mol"
rxn_1803,k_rev (TST),6.83905,cm^3/(mol*s),3.36962,53.4759,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09346,0.0116371,0.0665495,"Fitted to 50 data points; dA = *|/ 1.09346, dn = +|- 0.0116371, dEa = +|- 0.0665495 kJ/mol"
rxn_1803,k_rev (TST+T),1.48758e-05,cm^3/(mol*s),4.95048,34.7041,kJ/mol,1.0 K,300.0 K,3000.0 K,2.32581,0.109941,0.628721,"Fitted to 50 data points; dA = *|/ 2.32581, dn = +|- 0.109941, dEa = +|- 0.628721 kJ/mol"
rxn_1803,k_for (TST+T),3.75865e-06,cm^3/(mol*s),4.91839,22.3884,kJ/mol,1.0 K,300.0 K,3000.0 K,2.37767,0.112813,0.645147,"Fitted to 50 data points; dA = *|/ 2.37767, dn = +|- 0.112813, dEa = +|- 0.645147 kJ/mol"
rxn_710,k_rev (TST),48.7197,cm^3/(mol*s),3.35446,94.418,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11451,0.0141214,0.0807566,"Fitted to 50 data points; dA = *|/ 1.11451, dn = +|- 0.0141214, dEa = +|- 0.0807566 kJ/mol"
rxn_710,k_rev (TST+T),14.3181,cm^3/(mol*s),3.49845,92.2976,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07454,0.00936442,0.0535526,"Fitted to 50 data points; dA = *|/ 1.07454, dn = +|- 0.00936442, dEa = +|- 0.0535526 kJ/mol"
rxn_710,k_for (TST+T),39.0233,cm^3/(mol*s),3.28152,-7.57308,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11619,0.0143171,0.0818754,"Fitted to 50 data points; dA = *|/ 1.11619, dn = +|- 0.0143171, dEa = +|- 0.0818754 kJ/mol"
rxn_1011,k_rev (TST),3.80577,cm^3/(mol*s),3.38986,58.3934,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06306,0.00796494,0.0455493,"Fitted to 50 data points; dA = *|/ 1.06306, dn = +|- 0.00796494, dEa = +|- 0.0455493 kJ/mol"
rxn_1011,k_rev (TST+T),7.77985e-07,cm^3/(mol*s),5.26243,37.0532,kJ/mol,1.0 K,300.0 K,3000.0 K,3.10432,0.147548,0.843784,"Fitted to 50 data points; dA = *|/ 3.10432, dn = +|- 0.147548, dEa = +|- 0.843784 kJ/mol"
rxn_1011,k_for (TST+T),1.30384e-07,cm^3/(mol*s),5.32461,40.6465,kJ/mol,1.0 K,300.0 K,3000.0 K,3.20844,0.151845,0.868358,"Fitted to 50 data points; dA = *|/ 3.20844, dn = +|- 0.151845, dEa = +|- 0.868358 kJ/mol"
rxn_1333,k_rev (TST),0.103187,cm^3/(mol*s),3.40751,31.4735,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03937,0.00502907,0.0287598,"Fitted to 50 data points; dA = *|/ 1.03937, dn = +|- 0.00502907, dEa = +|- 0.0287598 kJ/mol"
rxn_1333,k_rev (TST+T),8.57833e-06,cm^3/(mol*s),4.54409,17.5849,kJ/mol,1.0 K,300.0 K,3000.0 K,1.84234,0.0795882,0.455143,"Fitted to 50 data points; dA = *|/ 1.84234, dn = +|- 0.0795882, dEa = +|- 0.455143 kJ/mol"
rxn_1333,k_for (TST+T),5.93552e-05,cm^3/(mol*s),4.81853,75.7982,kJ/mol,1.0 K,300.0 K,3000.0 K,1.9824,0.0891318,0.50972,"Fitted to 50 data points; dA = *|/ 1.9824, dn = +|- 0.0891318, dEa = +|- 0.50972 kJ/mol"
rxn_974,k_rev (TST),0.78176,cm^3/(mol*s),3.46758,34.5873,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03417,0.00437651,0.0250281,"Fitted to 50 data points; dA = *|/ 1.03417, dn = +|- 0.00437651, dEa = +|- 0.0250281 kJ/mol"
rxn_974,k_rev (TST+T),1.55666e-05,cm^3/(mol*s),4.77661,18.3827,kJ/mol,1.0 K,300.0 K,3000.0 K,2.08215,0.0955265,0.54629,"Fitted to 50 data points; dA = *|/ 2.08215, dn = +|- 0.0955265, dEa = +|- 0.54629 kJ/mol"
rxn_974,k_for (TST+T),5.33914e-05,cm^3/(mol*s),4.7766,28.2268,kJ/mol,1.0 K,300.0 K,3000.0 K,2.02292,0.0917674,0.524792,"Fitted to 50 data points; dA = *|/ 2.02292, dn = +|- 0.0917674, dEa = +|- 0.524792 kJ/mol"
rxn_388,k_rev (TST),428.912,cm^3/(mol*s),3.41524,42.1926,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05113,0.00649548,0.0371459,"Fitted to 50 data points; dA = *|/ 1.05113, dn = +|- 0.00649548, dEa = +|- 0.0371459 kJ/mol"
rxn_388,k_rev (TST+T),0.0118526,cm^3/(mol*s),4.68144,25.9098,kJ/mol,1.0 K,300.0 K,3000.0 K,1.84847,0.0800207,0.457617,"Fitted to 50 data points; dA = *|/ 1.84847, dn = +|- 0.0800207, dEa = +|- 0.457617 kJ/mol"
rxn_388,k_for (TST+T),0.0176928,cm^3/(mol*s),4.39866,8.23055,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5577,0.057729,0.330136,"Fitted to 50 data points; dA = *|/ 1.5577, dn = +|- 0.057729, dEa = +|- 0.330136 kJ/mol"
rxn_567,k_rev (TST),2.09029,cm^3/(mol*s),3.46558,0.520248,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04601,0.00585891,0.0335055,"Fitted to 50 data points; dA = *|/ 1.04601, dn = +|- 0.00585891, dEa = +|- 0.0335055 kJ/mol"
rxn_567,k_rev (TST+T),0.437839,cm^3/(mol*s),3.64882,-2.57463,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08335,0.010428,0.0596351,"Fitted to 50 data points; dA = *|/ 1.08335, dn = +|- 0.010428, dEa = +|- 0.0596351 kJ/mol"
rxn_567,k_for (TST+T),1.31184,cm^3/(mol*s),3.63052,71.7365,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06819,0.00859165,0.0491333,"Fitted to 50 data points; dA = *|/ 1.06819, dn = +|- 0.00859165, dEa = +|- 0.0491333 kJ/mol"
rxn_1832,k_rev (TST),50.0744,cm^3/(mol*s),3.33873,56.0096,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08304,0.010391,0.0594232,"Fitted to 50 data points; dA = *|/ 1.08304, dn = +|- 0.010391, dEa = +|- 0.0594232 kJ/mol"
rxn_1832,k_rev (TST+T),1.94655e-05,cm^3/(mol*s),5.13159,35.2997,kJ/mol,1.0 K,300.0 K,3000.0 K,2.79568,0.133908,0.765784,"Fitted to 50 data points; dA = *|/ 2.79568, dn = +|- 0.133908, dEa = +|- 0.765784 kJ/mol"
rxn_1832,k_for (TST+T),1.06359e-05,cm^3/(mol*s),5.34889,32.289,kJ/mol,1.0 K,300.0 K,3000.0 K,3.01469,0.143732,0.821961,"Fitted to 50 data points; dA = *|/ 3.01469, dn = +|- 0.143732, dEa = +|- 0.821961 kJ/mol"
rxn_1808,k_rev (TST),5.25983,cm^3/(mol*s),3.39625,38.0652,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05902,0.00746857,0.0427107,"Fitted to 50 data points; dA = *|/ 1.05902, dn = +|- 0.00746857, dEa = +|- 0.0427107 kJ/mol"
rxn_1808,k_rev (TST+T),6.08431e-05,cm^3/(mol*s),4.7742,21.7391,kJ/mol,1.0 K,300.0 K,3000.0 K,2.1292,0.0984371,0.562935,"Fitted to 50 data points; dA = *|/ 2.1292, dn = +|- 0.0984371, dEa = +|- 0.562935 kJ/mol"
rxn_1808,k_for (TST+T),0.000115476,cm^3/(mol*s),5.00624,87.0874,kJ/mol,1.0 K,300.0 K,3000.0 K,2.29216,0.108043,0.617865,"Fitted to 50 data points; dA = *|/ 2.29216, dn = +|- 0.108043, dEa = +|- 0.617865 kJ/mol"
rxn_701,k_rev (TST),4880020.0,cm^3/(mol*s),1.98808,91.6318,kJ/mol,1.0 K,300.0 K,3000.0 K,1.45218,0.0485923,0.277886,"Fitted to 50 data points; dA = *|/ 1.45218, dn = +|- 0.0485923, dEa = +|- 0.277886 kJ/mol"
rxn_701,k_rev (TST+T),4251.33,cm^3/(mol*s),2.83861,80.9232,kJ/mol,1.0 K,300.0 K,3000.0 K,1.1226,0.0150636,0.0861445,"Fitted to 50 data points; dA = *|/ 1.1226, dn = +|- 0.0150636, dEa = +|- 0.0861445 kJ/mol"
rxn_701,k_for (TST+T),53695.1,cm^3/(mol*s),2.74509,15.4618,kJ/mol,1.0 K,300.0 K,3000.0 K,1.49858,0.052689,0.301314,"Fitted to 50 data points; dA = *|/ 1.49858, dn = +|- 0.052689, dEa = +|- 0.301314 kJ/mol"
rxn_1293,k_rev (TST),0.384654,cm^3/(mol*s),3.35792,43.4982,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04332,0.00552406,0.0315906,"Fitted to 50 data points; dA = *|/ 1.04332, dn = +|- 0.00552406, dEa = +|- 0.0315906 kJ/mol"
rxn_1293,k_rev (TST+T),3.29638e-07,cm^3/(mol*s),5.05279,23.6166,kJ/mol,1.0 K,300.0 K,3000.0 K,2.65123,0.126998,0.726266,"Fitted to 50 data points; dA = *|/ 2.65123, dn = +|- 0.126998, dEa = +|- 0.726266 kJ/mol"
rxn_1293,k_for (TST+T),5.37351e-08,cm^3/(mol*s),5.23334,51.2914,kJ/mol,1.0 K,300.0 K,3000.0 K,2.75479,0.131989,0.754807,"Fitted to 50 data points; dA = *|/ 2.75479, dn = +|- 0.131989, dEa = +|- 0.754807 kJ/mol"
rxn_1279,k_rev (TST),1.55699,cm^3/(mol*s),3.36758,69.9757,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05598,0.00709529,0.040576,"Fitted to 50 data points; dA = *|/ 1.05598, dn = +|- 0.00709529, dEa = +|- 0.040576 kJ/mol"
rxn_1279,k_rev (TST+T),3.67835e-06,cm^3/(mol*s),4.93795,51.2981,kJ/mol,1.0 K,300.0 K,3000.0 K,2.37143,0.112471,0.643189,"Fitted to 50 data points; dA = *|/ 2.37143, dn = +|- 0.112471, dEa = +|- 0.643189 kJ/mol"
rxn_1279,k_for (TST+T),4.46283e-06,cm^3/(mol*s),4.9091,18.9976,kJ/mol,1.0 K,300.0 K,3000.0 K,2.28627,0.107708,0.61595,"Fitted to 50 data points; dA = *|/ 2.28627, dn = +|- 0.107708, dEa = +|- 0.61595 kJ/mol"
rxn_1632,k_rev (TST),5.20375,cm^3/(mol*s),3.52547,10.2943,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04233,0.00540041,0.0308834,"Fitted to 50 data points; dA = *|/ 1.04233, dn = +|- 0.00540041, dEa = +|- 0.0308834 kJ/mol"
rxn_1632,k_rev (TST+T),0.0621074,cm^3/(mol*s),4.05409,2.57458,kJ/mol,1.0 K,300.0 K,3000.0 K,1.26081,0.0301866,0.172629,"Fitted to 50 data points; dA = *|/ 1.26081, dn = +|- 0.0301866, dEa = +|- 0.172629 kJ/mol"
rxn_1632,k_for (TST+T),0.314846,cm^3/(mol*s),4.02215,109.423,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23187,0.027162,0.155332,"Fitted to 50 data points; dA = *|/ 1.23187, dn = +|- 0.027162, dEa = +|- 0.155332 kJ/mol"
rxn_1246,k_rev (TST),13.6154,cm^3/(mol*s),3.35153,38.2223,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05695,0.00721385,0.041254,"Fitted to 50 data points; dA = *|/ 1.05695, dn = +|- 0.00721385, dEa = +|- 0.041254 kJ/mol"
rxn_1246,k_rev (TST+T),7.01447e-05,cm^3/(mol*s),4.82737,20.7504,kJ/mol,1.0 K,300.0 K,3000.0 K,2.24565,0.105372,0.602596,"Fitted to 50 data points; dA = *|/ 2.24565, dn = +|- 0.105372, dEa = +|- 0.602596 kJ/mol"
rxn_1246,k_for (TST+T),7.92229e-05,cm^3/(mol*s),5.22313,105.101,kJ/mol,1.0 K,300.0 K,3000.0 K,2.50244,0.119475,0.683244,"Fitted to 50 data points; dA = *|/ 2.50244, dn = +|- 0.119475, dEa = +|- 0.683244 kJ/mol"
rxn_1418,k_rev (TST),0.349299,cm^3/(mol*s),3.54382,115.014,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05319,0.00674971,0.0385997,"Fitted to 50 data points; dA = *|/ 1.05319, dn = +|- 0.00674971, dEa = +|- 0.0385997 kJ/mol"
rxn_1418,k_rev (TST+T),5.6959e-07,cm^3/(mol*s),5.164,96.6086,kJ/mol,1.0 K,300.0 K,3000.0 K,2.91582,0.139388,0.797124,"Fitted to 50 data points; dA = *|/ 2.91582, dn = +|- 0.139388, dEa = +|- 0.797124 kJ/mol"
rxn_1418,k_for (TST+T),4.02389e-06,cm^3/(mol*s),5.17932,34.6943,kJ/mol,1.0 K,300.0 K,3000.0 K,2.81237,0.134683,0.770217,"Fitted to 50 data points; dA = *|/ 2.81237, dn = +|- 0.134683, dEa = +|- 0.770217 kJ/mol"
rxn_1401,k_rev (TST),0.189714,cm^3/(mol*s),3.5248,68.0764,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05368,0.0068102,0.0389457,"Fitted to 50 data points; dA = *|/ 1.05368, dn = +|- 0.0068102, dEa = +|- 0.0389457 kJ/mol"
rxn_1401,k_rev (TST+T),2.38104e-06,cm^3/(mol*s),4.8905,51.4182,kJ/mol,1.0 K,300.0 K,3000.0 K,2.21936,0.103838,0.593823,"Fitted to 50 data points; dA = *|/ 2.21936, dn = +|- 0.103838, dEa = +|- 0.593823 kJ/mol"
rxn_1401,k_for (TST+T),8.21926e-06,cm^3/(mol*s),4.83461,18.1703,kJ/mol,1.0 K,300.0 K,3000.0 K,2.15668,0.100107,0.572485,"Fitted to 50 data points; dA = *|/ 2.15668, dn = +|- 0.100107, dEa = +|- 0.572485 kJ/mol"
