rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment,A_log10,Ea_yj
rxn_1989,k_for (TST+T),0.000376345,cm^3/(mol*s),4.60581,17.0203,kJ/mol,1.0 K,300.0 K,3000.0 K,1.85211,0.0802771,0.459082,"Fitted to 50 data points; dA = *|/ 1.85211, dn = +|- 0.0802771, dEa = +|- 0.459082 kJ/mol",-3.42441384948977,-0.15710598654455954
rxn_482,k_for (TST+T),0.0944064,cm^3/(mol*s),4.529,11.9147,kJ/mol,1.0 K,300.0 K,3000.0 K,1.75355,0.0731547,0.418351,"Fitted to 50 data points; dA = *|/ 1.75355, dn = +|- 0.0731547, dEa = +|- 0.418351 kJ/mol",-1.0249985630062888,-0.36685593851193216
rxn_938,k_for (TST+T),0.00211228,cm^3/(mol*s),4.52867,68.4238,kJ/mol,1.0 K,300.0 K,3000.0 K,1.74809,0.0727484,0.416028,"Fitted to 50 data points; dA = *|/ 1.74809, dn = +|- 0.0727484, dEa = +|- 0.416028 kJ/mol",-2.6752485130345907,1.2325675555487836
rxn_2018,k_for (TST+T),0.000644803,cm^3/(mol*s),4.10295,9.15423,kJ/mol,1.0 K,300.0 K,3000.0 K,1.37767,0.041732,0.238654,"Fitted to 50 data points; dA = *|/ 1.37767, dn = +|- 0.041732, dEa = +|- 0.238654 kJ/mol",-3.190572950606789,-0.49573556589435863
rxn_909,k_for (TST+T),624253.0,cm^3/(mol*s),2.48777,15.5713,kJ/mol,1.0 K,300.0 K,3000.0 K,1.30065,0.0342387,0.195801,"Fitted to 50 data points; dA = *|/ 1.30065, dn = +|- 0.0342387, dEa = +|- 0.195801 kJ/mol",5.795360638136425,-0.21362038782694634
rxn_1018,k_for (TST+T),1.87428e-07,cm^3/(mol*s),5.14862,22.7151,kJ/mol,1.0 K,300.0 K,3000.0 K,2.6817,0.128487,0.734779,"Fitted to 50 data points; dA = *|/ 2.6817, dn = +|- 0.128487, dEa = +|- 0.734779 kJ/mol",-6.727165529045176,0.04773737134300994
rxn_566,k_for (TST+T),0.0076486,cm^3/(mol*s),3.96318,53.692,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22547,0.0264835,0.151452,"Fitted to 50 data points; dA = *|/ 1.22547, dn = +|- 0.0264835, dEa = +|- 0.151452 kJ/mol",-2.1164180508485475,0.9049116515915999
rxn_128,k_for (TST+T),16.3112,cm^3/(mol*s),3.95408,53.9311,kJ/mol,1.0 K,300.0 K,3000.0 K,1.49609,0.0524722,0.300074,"Fitted to 50 data points; dA = *|/ 1.49609, dn = +|- 0.0524722, dEa = +|- 0.300074 kJ/mol",1.2124859128616998,0.9105202378527428
rxn_415,k_for (TST+T),0.0168445,cm^3/(mol*s),3.93933,2.42362,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22502,0.0264357,0.151178,"Fitted to 50 data points; dA = *|/ 1.22502, dn = +|- 0.0264357, dEa = +|- 0.151178 kJ/mol",-1.7735418757759889,-0.903588341952704
rxn_1309,k_for (TST+T),7.29707e-06,cm^3/(mol*s),5.20058,68.1084,kJ/mol,1.0 K,300.0 K,3000.0 K,2.92396,0.139752,0.7992,"Fitted to 50 data points; dA = *|/ 2.92396, dn = +|- 0.139752, dEa = +|- 0.7992 kJ/mol",-5.136851487587552,1.2258942063612919
rxn_34,k_for (TST+T),3.0022e-07,cm^3/(mol*s),5.53354,25.0817,kJ/mol,1.0 K,300.0 K,3000.0 K,3.06395,0.145843,0.834036,"Fitted to 50 data points; dA = *|/ 3.06395, dn = +|- 0.145843, dEa = +|- 0.834036 kJ/mol",-6.5225603793801765,0.12635393899353958
rxn_1791,k_for (TST+T),0.0174232,cm^3/(mol*s),4.39051,8.0833,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5278,0.0552044,0.315699,"Fitted to 50 data points; dA = *|/ 1.5278, dn = +|- 0.0552044, dEa = +|- 0.315699 kJ/mol",-1.758872078104932,-0.5498360632003114
rxn_578,k_for (TST+T),5.03741e-06,cm^3/(mol*s),4.70194,17.4523,kJ/mol,1.0 K,300.0 K,3000.0 K,2.03244,0.0923789,0.528289,"Fitted to 50 data points; dA = *|/ 2.03244, dn = +|- 0.0923789, dEa = +|- 0.528289 kJ/mol",-5.297792700027516,-0.14064836796355173
rxn_1391,k_for (TST+T),0.0923836,cm^3/(mol*s),3.76774,0.120862,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12648,0.0155123,0.0887107,"Fitted to 50 data points; dA = *|/ 1.12648, dn = +|- 0.0155123, dEa = +|- 0.0887107 kJ/mol",-1.0344051181917449,-1.1299407455704533
rxn_866,k_for (TST+T),0.00520507,cm^3/(mol*s),4.58102,87.6624,kJ/mol,1.0 K,300.0 K,3000.0 K,1.69962,0.0690859,0.395083,"Fitted to 50 data points; dA = *|/ 1.69962, dn = +|- 0.0690859, dEa = +|- 0.395083 kJ/mol",-2.2835734255368623,1.6172224257543173
rxn_1060,k_for (TST+T),1.64743e-06,cm^3/(mol*s),4.90329,17.3885,kJ/mol,1.0 K,300.0 K,3000.0 K,2.22629,0.104245,0.596147,"Fitted to 50 data points; dA = *|/ 2.22629, dn = +|- 0.104245, dEa = +|- 0.596147 kJ/mol",-5.783193029698803,-0.14306814497700165
rxn_1811,k_for (TST+T),1.88202e-05,cm^3/(mol*s),4.65652,72.6188,kJ/mol,1.0 K,300.0 K,3000.0 K,1.9484,0.0868784,0.496834,"Fitted to 50 data points; dA = *|/ 1.9484, dn = +|- 0.0868784, dEa = +|- 0.496834 kJ/mol",-4.725375765689057,1.3200904951732921
rxn_183,k_for (TST+T),3642640.0,cm^3/(mol*s),2.19325,50.5457,kJ/mol,1.0 K,300.0 K,3000.0 K,1.19237,0.0229168,0.131055,"Fitted to 50 data points; dA = *|/ 1.19237, dn = +|- 0.0229168, dEa = +|- 0.131055 kJ/mol",6.56141625229077,0.8300745012028169
rxn_1228,k_for (TST+T),3.87783e-06,cm^3/(mol*s),5.19071,44.0555,kJ/mol,1.0 K,300.0 K,3000.0 K,2.8844,0.137977,0.789054,"Fitted to 50 data points; dA = *|/ 2.8844, dn = +|- 0.137977, dEa = +|- 0.789054 kJ/mol",-5.411411233854584,0.6690322387001545
rxn_799,k_for (TST+T),4474.83,cm^3/(mol*s),2.79424,67.1922,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07175,0.0090258,0.0516161,"Fitted to 50 data points; dA = *|/ 1.07175, dn = +|- 0.0090258, dEa = +|- 0.0516161 kJ/mol",3.6507765410006865,1.2064323960327632
rxn_1282,k_for (TST+T),1.86883e-06,cm^3/(mol*s),5.32834,52.4376,kJ/mol,1.0 K,300.0 K,3000.0 K,2.95392,0.141079,0.806793,"Fitted to 50 data points; dA = *|/ 2.95392, dn = +|- 0.141079, dEa = +|- 0.806793 kJ/mol",-5.72843020285864,0.8753082909684015
rxn_682,k_for (TST+T),59750.5,cm^3/(mol*s),2.67314,16.8595,kJ/mol,1.0 K,300.0 K,3000.0 K,1.46887,0.0500803,0.286396,"Fitted to 50 data points; dA = *|/ 1.46887, dn = +|- 0.0500803, dEa = +|- 0.286396 kJ/mol",4.7763415438684165,-0.1632761939057266
rxn_973,k_for (TST+T),8.08303e-05,cm^3/(mol*s),4.80723,27.8527,kJ/mol,1.0 K,300.0 K,3000.0 K,2.16033,0.100327,0.573744,"Fitted to 50 data points; dA = *|/ 2.16033, dn = +|- 0.100327, dEa = +|- 0.573744 kJ/mol",-4.092425809323399,0.21450919178369435
rxn_453,k_for (TST+T),0.239099,cm^3/(mol*s),3.34629,-6.41008,kJ/mol,1.0 K,300.0 K,3000.0 K,1.13306,0.0162714,0.0930518,"Fitted to 50 data points; dA = *|/ 1.13306, dn = +|- 0.0162714, dEa = +|- 0.0930518 kJ/mol",-0.6214222402597588,-2.7534340540975912
rxn_119,k_for (TST+T),0.245673,cm^3/(mol*s),3.86096,-1.4164,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14487,0.017622,0.100775,"Fitted to 50 data points; dA = *|/ 1.14487, dn = +|- 0.017622, dEa = +|- 0.100775 kJ/mol",-0.6096425708106867,-1.3898408443187091
rxn_1914,k_for (TST+T),4.71576e-05,cm^3/(mol*s),4.51256,55.4966,kJ/mol,1.0 K,300.0 K,3000.0 K,1.74557,0.0725601,0.414951,"Fitted to 50 data points; dA = *|/ 1.74557, dn = +|- 0.0725601, dEa = +|- 0.414951 kJ/mol",-4.326448305639698,0.9469797664967421
rxn_1067,k_for (TST+T),6.79895e-06,cm^3/(mol*s),5.05403,48.5001,kJ/mol,1.0 K,300.0 K,3000.0 K,2.69139,0.128956,0.737466,"Fitted to 50 data points; dA = *|/ 2.69139, dn = +|- 0.128956, dEa = +|- 0.737466 kJ/mol",-5.1675581526490895,0.7803345782710313
rxn_1318,k_for (TST+T),2.46204,cm^3/(mol*s),3.65164,-2.248,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0704,0.00886112,0.0506743,"Fitted to 50 data points; dA = *|/ 1.0704, dn = +|- 0.00886112, dEa = +|- 0.0506743 kJ/mol",0.3912951045003172,-1.5698392177148892
rxn_1803,k_for (TST+T),3.75865e-06,cm^3/(mol*s),4.91839,22.3884,kJ/mol,1.0 K,300.0 K,3000.0 K,2.37767,0.112813,0.645147,"Fitted to 50 data points; dA = *|/ 2.37767, dn = +|- 0.112813, dEa = +|- 0.645147 kJ/mol",-5.424968113271449,0.036618065619449414
rxn_710,k_for (TST+T),39.0233,cm^3/(mol*s),3.28152,-7.57308,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11619,0.0143171,0.0818754,"Fitted to 50 data points; dA = *|/ 1.11619, dn = +|- 0.0143171, dEa = +|- 0.0818754 kJ/mol",1.5913239926646137,-3.1513059002796595
rxn_1011,k_for (TST+T),1.30384e-07,cm^3/(mol*s),5.32461,40.6465,kJ/mol,1.0 K,300.0 K,3000.0 K,3.20844,0.151845,0.868358,"Fitted to 50 data points; dA = *|/ 3.20844, dn = +|- 0.151845, dEa = +|- 0.868358 kJ/mol",-6.8847756995400395,0.580344778709584
rxn_1333,k_for (TST+T),5.93552e-05,cm^3/(mol*s),4.81853,75.7982,kJ/mol,1.0 K,300.0 K,3000.0 K,1.9824,0.0891318,0.50972,"Fitted to 50 data points; dA = *|/ 1.9824, dn = +|- 0.0891318, dEa = +|- 0.50972 kJ/mol",-4.226541227301153,1.3849682771382616
rxn_974,k_for (TST+T),5.33914e-05,cm^3/(mol*s),4.7766,28.2268,kJ/mol,1.0 K,300.0 K,3000.0 K,2.02292,0.0917674,0.524792,"Fitted to 50 data points; dA = *|/ 2.02292, dn = +|- 0.0917674, dEa = +|- 0.524792 kJ/mol",-4.2725286911611375,0.22611913140202233
rxn_388,k_for (TST+T),0.0176928,cm^3/(mol*s),4.39866,8.23055,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5577,0.057729,0.330136,"Fitted to 50 data points; dA = *|/ 1.5577, dn = +|- 0.057729, dEa = +|- 0.330136 kJ/mol",-1.7522034317413577,-0.5422367828414899
rxn_567,k_for (TST+T),1.31184,cm^3/(mol*s),3.63052,71.7365,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06819,0.00859165,0.0491333,"Fitted to 50 data points; dA = *|/ 1.06819, dn = +|- 0.00859165, dEa = +|- 0.0491333 kJ/mol",0.11788086906824788,1.3018688780106338
rxn_1832,k_for (TST+T),1.06359e-05,cm^3/(mol*s),5.34889,32.289,kJ/mol,1.0 K,300.0 K,3000.0 K,3.01469,0.143732,0.821961,"Fitted to 50 data points; dA = *|/ 3.01469, dn = +|- 0.143732, dEa = +|- 0.821961 kJ/mol",-4.9732257546097784,0.3482174468518775
rxn_1808,k_for (TST+T),0.000115476,cm^3/(mol*s),5.00624,87.0874,kJ/mol,1.0 K,300.0 K,3000.0 K,2.29216,0.108043,0.617865,"Fitted to 50 data points; dA = *|/ 2.29216, dn = +|- 0.108043, dEa = +|- 0.617865 kJ/mol",-3.93750826815826,1.6062948039832745
rxn_701,k_for (TST+T),53695.1,cm^3/(mol*s),2.74509,15.4618,kJ/mol,1.0 K,300.0 K,3000.0 K,1.49858,0.052689,0.301314,"Fitted to 50 data points; dA = *|/ 1.49858, dn = +|- 0.052689, dEa = +|- 0.301314 kJ/mol",4.729934655530902,-0.21797798544524682
rxn_1293,k_for (TST+T),5.37351e-08,cm^3/(mol*s),5.23334,51.2914,kJ/mol,1.0 K,300.0 K,3000.0 K,2.75479,0.131989,0.754807,"Fitted to 50 data points; dA = *|/ 2.75479, dn = +|- 0.131989, dEa = +|- 0.754807 kJ/mol",-7.269741938572452,0.847989520071811
rxn_1279,k_for (TST+T),4.46283e-06,cm^3/(mol*s),4.9091,18.9976,kJ/mol,1.0 K,300.0 K,3000.0 K,2.28627,0.107708,0.61595,"Fitted to 50 data points; dA = *|/ 2.28627, dn = +|- 0.107708, dEa = +|- 0.61595 kJ/mol",-5.35038965617271,-0.08312287063180081
rxn_1632,k_for (TST+T),0.314846,cm^3/(mol*s),4.02215,109.423,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23187,0.027162,0.155332,"Fitted to 50 data points; dA = *|/ 1.23187, dn = +|- 0.027162, dEa = +|- 0.155332 kJ/mol",-0.5019018198749012,2.0101445430806533
rxn_1246,k_for (TST+T),7.92229e-05,cm^3/(mol*s),5.22313,105.101,kJ/mol,1.0 K,300.0 K,3000.0 K,2.50244,0.119475,0.683244,"Fitted to 50 data points; dA = *|/ 2.50244, dn = +|- 0.119475, dEa = +|- 0.683244 kJ/mol",-4.1011492640404645,1.9350310095243408
rxn_1418,k_for (TST+T),4.02389e-06,cm^3/(mol*s),5.17932,34.6943,kJ/mol,1.0 K,300.0 K,3000.0 K,2.81237,0.134683,0.770217,"Fitted to 50 data points; dA = *|/ 2.81237, dn = +|- 0.134683, dEa = +|- 0.770217 kJ/mol",-5.395353899981447,0.4174227672102806
rxn_1401,k_for (TST+T),8.21926e-06,cm^3/(mol*s),4.83461,18.1703,kJ/mol,1.0 K,300.0 K,3000.0 K,2.15668,0.100107,0.572485,"Fitted to 50 data points; dA = *|/ 2.15668, dn = +|- 0.100107, dEa = +|- 0.572485 kJ/mol",-5.085167281290046,-0.11366618551342152
rxn_758,k_for (TST+T),0.0372531,cm^3/(mol*s),4.48805,14.1045,kJ/mol,1.0 K,300.0 K,3000.0 K,1.75745,0.0734441,0.420007,"Fitted to 50 data points; dA = *|/ 1.75745, dn = +|- 0.0734441, dEa = +|- 0.420007 kJ/mol",-1.4288375817915022,-0.27309497798692606
rxn_111,k_for (TST+T),173700.0,cm^3/(mol*s),2.60945,24.7441,kJ/mol,1.0 K,300.0 K,3000.0 K,1.41086,0.0448327,0.256386,"Fitted to 50 data points; dA = *|/ 1.41086, dn = +|- 0.0448327, dEa = +|- 0.256386 kJ/mol",5.239799818447098,0.11533735852428847
rxn_1027,k_for (TST+T),1.57774e-08,cm^3/(mol*s),5.6511,63.6907,kJ/mol,1.0 K,300.0 K,3000.0 K,3.88987,0.17693,1.01181,"Fitted to 50 data points; dA = *|/ 3.88987, dn = +|- 0.17693, dEa = +|- 1.01181 kJ/mol",-7.8019645637810315,1.1309691164163038
rxn_1225,k_for (TST+T),1.33159e-05,cm^3/(mol*s),5.3188,70.4368,kJ/mol,1.0 K,300.0 K,3000.0 K,2.94048,0.140485,0.803396,"Fitted to 50 data points; dA = *|/ 2.94048, dn = +|- 0.140485, dEa = +|- 0.803396 kJ/mol",-4.8756294749761135,1.274848559365923
rxn_901,k_for (TST+T),0.0015464,cm^3/(mol*s),4.44865,92.4871,kJ/mol,1.0 K,300.0 K,3000.0 K,1.50009,0.0528204,0.302065,"Fitted to 50 data points; dA = *|/ 1.50009, dn = +|- 0.0528204, dEa = +|- 0.302065 kJ/mol",-2.8106781589795036,1.707712507347807
rxn_1636,k_for (TST+T),0.723784,cm^3/(mol*s),3.93425,104.729,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16683,0.020097,0.114929,"Fitted to 50 data points; dA = *|/ 1.16683, dn = +|- 0.020097, dEa = +|- 0.114929 kJ/mol",-0.14039102165406173,1.9285034238483572
rxn_1040,k_for (TST+T),6.35264e-05,cm^3/(mol*s),4.53062,11.5961,kJ/mol,1.0 K,300.0 K,3000.0 K,1.75981,0.0736185,0.421004,"Fitted to 50 data points; dA = *|/ 1.75981, dn = +|- 0.0736185, dEa = +|- 0.421004 kJ/mol",-4.197045755154808,-0.3810640948424377
rxn_1371,k_for (TST+T),5.32939e-08,cm^3/(mol*s),5.66185,46.8887,kJ/mol,1.0 K,300.0 K,3000.0 K,3.80873,0.174184,0.996113,"Fitted to 50 data points; dA = *|/ 3.80873, dn = +|- 0.174184, dEa = +|- 0.996113 kJ/mol",-7.2733224973138935,0.7405113917055163
rxn_250,k_for (TST+T),22489.8,cm^3/(mol*s),2.78475,25.1089,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5912,0.0605004,0.345985,"Fitted to 50 data points; dA = *|/ 1.5912, dn = +|- 0.0605004, dEa = +|- 0.345985 kJ/mol",4.351985593306571,0.1272387876431918
rxn_1818,k_for (TST+T),4.00116e-05,cm^3/(mol*s),4.97814,80.1684,kJ/mol,1.0 K,300.0 K,3000.0 K,2.51389,0.12007,0.686646,"Fitted to 50 data points; dA = *|/ 2.51389, dn = +|- 0.12007, dEa = +|- 0.686646 kJ/mol",-4.397814081530838,1.4722442786937366
rxn_1408,k_for (TST+T),0.0512015,cm^3/(mol*s),3.86928,23.4628,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27898,0.0320505,0.183288,"Fitted to 50 data points; dA = *|/ 1.27898, dn = +|- 0.0320505, dEa = +|- 0.183288 kJ/mol",-1.290717315739395,0.072934364979781
rxn_1357,k_for (TST+T),2.07316e-06,cm^3/(mol*s),5.11291,24.6736,kJ/mol,1.0 K,300.0 K,3000.0 K,2.66586,0.127715,0.730366,"Fitted to 50 data points; dA = *|/ 2.66586, dn = +|- 0.127715, dEa = +|- 0.730366 kJ/mol",-5.683367179123874,0.11302878055155907
rxn_345,k_for (TST+T),298047.0,cm^3/(mol*s),2.5319,15.6212,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16939,0.0203825,0.116562,"Fitted to 50 data points; dA = *|/ 1.16939, dn = +|- 0.0203825, dEa = +|- 0.116562 kJ/mol",5.474284754784846,-0.21163880646358213
rxn_846,k_for (TST+T),0.000546143,cm^3/(mol*s),4.78631,60.53,kJ/mol,1.0 K,300.0 K,3000.0 K,2.0424,0.0930154,0.531929,"Fitted to 50 data points; dA = *|/ 2.0424, dn = +|- 0.0930154, dEa = +|- 0.531929 kJ/mol",-3.2626936283948034,1.0612895820797492
rxn_1190,k_for (TST+T),0.0245274,cm^3/(mol*s),3.82225,7.80032,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20929,0.0247518,0.141549,"Fitted to 50 data points; dA = *|/ 1.20929, dn = +|- 0.0247518, dEa = +|- 0.141549 kJ/mol",-1.6103484862615642,-0.5645941761500266
rxn_649,k_for (TST+T),48.0501,cm^3/(mol*s),3.32964,-5.54714,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07431,0.0093357,0.0533883,"Fitted to 50 data points; dA = *|/ 1.07431, dn = +|- 0.0093357, dEa = +|- 0.0533883 kJ/mol",1.6816942958422956,-2.475314202568252
rxn_1256,k_for (TST+T),6.03215e-06,cm^3/(mol*s),5.34831,57.0281,kJ/mol,1.0 K,300.0 K,3000.0 K,2.9253,0.139811,0.799543,"Fitted to 50 data points; dA = *|/ 2.9253, dn = +|- 0.139811, dEa = +|- 0.799543 kJ/mol",-5.219527867509251,0.9822191031207227
rxn_1088,k_for (TST+T),1.2667e-06,cm^3/(mol*s),5.29551,63.7738,kJ/mol,1.0 K,300.0 K,3000.0 K,3.27137,0.154375,0.882826,"Fitted to 50 data points; dA = *|/ 3.27137, dn = +|- 0.154375, dEa = +|- 0.882826 kJ/mol",-5.897326229451073,1.132780615631534
rxn_590,k_for (TST+T),0.000562205,cm^3/(mol*s),3.86152,84.7705,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16408,0.0197893,0.11317,"Fitted to 50 data points; dA = *|/ 1.16408, dn = +|- 0.0197893, dEa = +|- 0.11317 kJ/mol",-3.250105296290383,1.561941106863412
rxn_467,k_for (TST+T),3221.2,cm^3/(mol*s),2.97279,22.0375,kJ/mol,1.0 K,300.0 K,3000.0 K,1.75157,0.0730076,0.41751,"Fitted to 50 data points; dA = *|/ 1.75157, dn = +|- 0.0730076, dEa = +|- 0.41751 kJ/mol",3.5080176904203895,0.02459859679473615
rxn_1897,k_for (TST+T),3.0999e-05,cm^3/(mol*s),4.62716,56.7415,kJ/mol,1.0 K,300.0 K,3000.0 K,1.77792,0.0749525,0.428632,"Fitted to 50 data points; dA = *|/ 1.77792, dn = +|- 0.0749525, dEa = +|- 0.428632 kJ/mol",-4.5086523158911085,0.9756559891087611
rxn_705,k_for (TST+T),0.0417893,cm^3/(mol*s),4.21672,5.10793,kJ/mol,1.0 K,300.0 K,3000.0 K,1.42602,0.0462248,0.264347,"Fitted to 50 data points; dA = *|/ 1.42602, dn = +|- 0.0462248, dEa = +|- 0.264347 kJ/mol",-1.3789349035317384,-0.7172603030779894
rxn_1465,k_for (TST+T),3.39272e-05,cm^3/(mol*s),4.60863,92.7315,kJ/mol,1.0 K,300.0 K,3000.0 K,1.64485,0.0648196,0.370686,"Fitted to 50 data points; dA = *|/ 1.64485, dn = +|- 0.0648196, dEa = +|- 0.370686 kJ/mol",-4.46945198104828,1.712240927158259
rxn_1346,k_for (TST+T),2.27295,cm^3/(mol*s),3.94554,3.75086,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23596,0.027593,0.157797,"Fitted to 50 data points; dA = *|/ 1.23596, dn = +|- 0.027593, dEa = +|- 0.157797 kJ/mol",0.35658988228769317,-0.8055816123167076
rxn_1913,k_for (TST+T),4.8174e-05,cm^3/(mol*s),4.72723,52.1888,kJ/mol,1.0 K,300.0 K,3000.0 K,2.07154,0.0948608,0.542483,"Fitted to 50 data points; dA = *|/ 2.07154, dn = +|- 0.0948608, dEa = +|- 0.542483 kJ/mol",-4.317187291700832,0.8694004538852969
rxn_494,k_for (TST+T),0.00394234,cm^3/(mol*s),4.64112,25.7908,kJ/mol,1.0 K,300.0 K,3000.0 K,1.96769,0.0881619,0.504173,"Fitted to 50 data points; dA = *|/ 1.96769, dn = +|- 0.0881619, dEa = +|- 0.504173 kJ/mol",-2.4042459234973865,0.14929067553752712
rxn_1301,k_for (TST+T),2381310.0,cm^3/(mol*s),2.21571,10.0525,kJ/mol,1.0 K,300.0 K,3000.0 K,1.15172,0.0183989,0.105218,"Fitted to 50 data points; dA = *|/ 1.15172, dn = +|- 0.0183989, dEa = +|- 0.105218 kJ/mol",6.376815935734921,-0.45227086743887196
rxn_1122,k_for (TST+T),1.20185e-05,cm^3/(mol*s),5.10125,21.0404,kJ/mol,1.0 K,300.0 K,3000.0 K,2.43022,0.11566,0.66143,"Fitted to 50 data points; dA = *|/ 2.43022, dn = +|- 0.11566, dEa = +|- 0.66143 kJ/mol",-4.920149732197971,-0.010003256225143795
rxn_1845,k_for (TST+T),0.00055337,cm^3/(mol*s),4.4524,69.048,kJ/mol,1.0 K,300.0 K,3000.0 K,1.62188,0.0629877,0.360209,"Fitted to 50 data points; dA = *|/ 1.62188, dn = +|- 0.0629877, dEa = +|- 0.360209 kJ/mol",-3.256984389083066,1.2457353487294185
rxn_555,k_for (TST+T),0.241786,cm^3/(mol*s),4.21335,12.3597,kJ/mol,1.0 K,300.0 K,3000.0 K,1.48863,0.051821,0.29635,"Fitted to 50 data points; dA = *|/ 1.48863, dn = +|- 0.051821, dEa = +|- 0.29635 kJ/mol",-0.6165688494585811,-0.34726686984376326
rxn_607,k_for (TST+T),0.00126139,cm^3/(mol*s),4.01503,100.732,kJ/mol,1.0 K,300.0 K,3000.0 K,1.23682,0.0276845,0.15832,"Fitted to 50 data points; dA = *|/ 1.23682, dn = +|- 0.0276845, dEa = +|- 0.15832 kJ/mol",-2.899150616312442,1.8577171507524708
rxn_1214,k_for (TST+T),0.634746,cm^3/(mol*s),3.58021,13.6092,kJ/mol,1.0 K,300.0 K,3000.0 K,1.83988,0.0794138,0.454146,"Fitted to 50 data points; dA = *|/ 1.83988, dn = +|- 0.0794138, dEa = +|- 0.454146 kJ/mol",-0.1974000272536119,-0.29374784411202937
rxn_1814,k_for (TST+T),9.69115e-05,cm^3/(mol*s),5.12924,77.3208,kJ/mol,1.0 K,300.0 K,3000.0 K,2.95282,0.141031,0.806516,"Fitted to 50 data points; dA = *|/ 2.95282, dn = +|- 0.141031, dEa = +|- 0.806516 kJ/mol",-4.013624684350671,1.4156182344957442
rxn_1819,k_for (TST+T),2.17324e-06,cm^3/(mol*s),5.0634,53.2111,kJ/mol,1.0 K,300.0 K,3000.0 K,2.60598,0.124756,0.713444,"Fitted to 50 data points; dA = *|/ 2.60598, dn = +|- 0.124756, dEa = +|- 0.713444 kJ/mol",-5.6628923100715,0.8935983241679446
rxn_771,k_for (TST+T),0.0430241,cm^3/(mol*s),4.23102,11.7307,kJ/mol,1.0 K,300.0 K,3000.0 K,1.50031,0.0528395,0.302175,"Fitted to 50 data points; dA = *|/ 1.50031, dn = +|- 0.0528395, dEa = +|- 0.302175 kJ/mol",-1.3662882056981789,-0.37504243181247404
rxn_485,k_for (TST+T),2.38803e-05,cm^3/(mol*s),4.70753,20.3547,kJ/mol,1.0 K,300.0 K,3000.0 K,2.061,0.0941964,0.538683,"Fitted to 50 data points; dA = *|/ 2.061, dn = +|- 0.0941964, dEa = +|- 0.538683 kJ/mol",-4.621960221616112,-0.034200431141299906
rxn_1888,k_for (TST+T),0.000870281,cm^3/(mol*s),4.27564,57.9846,kJ/mol,1.0 K,300.0 K,3000.0 K,1.44849,0.0482604,0.275988,"Fitted to 50 data points; dA = *|/ 1.44849, dn = +|- 0.0482604, dEa = +|- 0.275988 kJ/mol",-3.060340497903883,1.0040201613835138
rxn_473,k_for (TST+T),19.0806,cm^3/(mol*s),3.38519,-1.28306,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03469,0.00444189,0.025402,"Fitted to 50 data points; dA = *|/ 1.03469, dn = +|- 0.00444189, dEa = +|- 0.025402 kJ/mol",1.2805920272125266,-1.3632368374581403
rxn_779,k_for (TST+T),0.0827303,cm^3/(mol*s),3.31647,-7.62689,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12059,0.0148296,0.0848062,"Fitted to 50 data points; dA = *|/ 1.12059, dn = +|- 0.0148296, dEa = +|- 0.0848062 kJ/mol",-1.0823354008133437,-3.170323787932046
rxn_949,k_for (TST+T),0.000641821,cm^3/(mol*s),4.78227,46.9794,kJ/mol,1.0 K,300.0 K,3000.0 K,1.79269,0.0760301,0.434795,"Fitted to 50 data points; dA = *|/ 1.79269, dn = +|- 0.0760301, dEa = +|- 0.434795 kJ/mol",-3.1925860771518346,0.7427684314479197
rxn_1654,k_for (TST+T),0.00491792,cm^3/(mol*s),4.78331,127.041,kJ/mol,1.0 K,300.0 K,3000.0 K,2.1573,0.100145,0.572699,"Fitted to 50 data points; dA = *|/ 2.1573, dn = +|- 0.100145, dEa = +|- 0.572699 kJ/mol",-2.3082185402254307,2.3037420268422717
rxn_480,k_for (TST+T),0.265451,cm^3/(mol*s),3.82216,7.67695,kJ/mol,1.0 K,300.0 K,3000.0 K,1.44951,0.0483524,0.276514,"Fitted to 50 data points; dA = *|/ 1.44951, dn = +|- 0.0483524, dEa = +|- 0.276514 kJ/mol",-0.5760156342570346,-0.5710935864303434
